NM_001162506 16.7777777777778
NM_001177605 4.44444444444444
NM_001271709 18.7777777777778
NM_001356332 15.1111111111111
NM_001243758 19.8888888888889
NM_001214911 15.5555555555556
NM_001347456 23.1111111111111
NM_001291930 17
NM_001291204 12.5555555555556
NM_001291203 12.5555555555556
NM_001291202 12.5555555555556
NM_001291201 12.5555555555556
NM_001291200 12.5555555555556
NM_001291197 12.5555555555556
NM_001291196 2.44444444444444
NM_001166218 13.8888888888889
NM_001166213 27.3333333333333
NM_001301721 11.6666666666667
NM_001330608 9
NM_001348095 22.5555555555556
NM_029604 16.3333333333333
NM_147017 15.6666666666667
NM_147016 5.66666666666667
NM_138596 11.1111111111111
NM_145588 14.6666666666667
NM_177661 17.3333333333333
NM_146034 18.7777777777778
NM_146861 2.55555555555556
NM_146747 18.1111111111111
NM_146702 18.6666666666667
NM_146684 18.6666666666667
NM_146609 23.4444444444444
NM_133871 21.2222222222222
NM_172275 5.11111111111111
NR_028418 15
NM_028770 20.4444444444444
NM_028768 13.4444444444444
NM_029658 15.3333333333333
NM_029657 7.22222222222222
NR_029450 13.7777777777778
NM_024254 15.7777777777778
NM_001270514 0
NM_001252533 10
NR_040659 15.5555555555556
NM_013787 11.2222222222222
NM_020623 16.8888888888889
NM_021452 13.2222222222222
NR_033452 11.1111111111111
NM_001081396 11.3333333333333
NR_039570 23.3333333333333
NR_039568 20.8888888888889
NM_007950 12.3333333333333
NM_007948 11.2222222222222
NM_007947 25.3333333333333
NM_007908 11.2222222222222
NM_007952 10.7777777777778
NM_007906 14.8888888888889
NM_008224 5.88888888888889
NR_035424 15
NM_001285907 13
NM_001301781 11.5555555555556
NM_007418 12.7777777777778
NM_007403 21
NM_001302154 13.4444444444444
NM_008753 8.66666666666667
NR_105968 15
NR_105964 18.6666666666667
NM_001122820 15.2222222222222
NM_001130179 19.7777777777778
NM_011773 9.77777777777778
NM_016672 22.7777777777778
NM_054092 23.7777777777778
NM_054091 13.7777777777778
NM_054090 13.8888888888889
NM_027815 5.66666666666667
NM_019815 18.2222222222222
