"k4" "k27" "trans" "naive" "logtpm"
39.9548677248677 21.0925925925926 18.1503320700583 25.1471848503443 1.4004911011944
44.7059259259259 16.0369312169312 17.8812149021511 26.6745290023247 1.42609838785794
43.1971957671958 16.2183068783069 17.6302273646095 31.3292653827492 1.49595159776835
42.1782010582011 15.3653968253968 17.3927652613884 14.7694907700343 1.16936846221932
41.5033862433862 21.5390476190476 17.1507187044967 20.2049792166674 1.30546055749057
35.065291005291 44.879417989418 16.9488211162442 33.396321480723 1.52369993344518
40.7926455026455 16.780582010582 16.7120803749669 21.5592973688678 1.33363661722745
43.5861904761905 15.476455026455 16.4589750463754 22.6319819702683 1.35472450740628
39.1506349206349 16.0113756613757 16.2499629676727 26.9572176884966 1.43067667677135
40.777619047619 15.6607936507937 16.0263991442112 13.5744346111087 1.1327249491786
40.5977248677249 17.608253968254 15.7693666602852 19.8396678586288 1.2975365862503
39.7735978835979 19.1991534391534 15.4759413986449 40.9184489224453 1.61192022410784
40.2873015873016 16.5358201058201 15.2091023962594 29.6043774917782 1.47135740034658
39.4614285714286 17.7489417989418 14.9590761385961 44.8887191266507 1.65213818072968
36.5424867724868 17.4336507936508 14.6830807871838 20.7054712125329 1.31608721605207
40.0657671957672 17.0138624338624 14.4203085277152 22.601494180502 1.35413907274819
33.7392063492063 21.6329100529101 14.1664113030929 47.337570403103 1.67520688147706
36.980582010582 16.9886243386243 13.9290608561487 34.8937153684332 1.54274845878213
36.7335978835979 18.418253968254 13.6952231263615 39.6010066518504 1.5977073224426
37.0464021164021 19.5201058201058 13.4508659015953 16.8630990441795 1.22693996622257
33.3086243386243 21.2580952380952 13.131288095874 14.5740935028858 1.16358453139418
33.2507936507937 18.0518518518519 12.8186837003633 41.7180752703583 1.6203253043723
32.7898941798942 20.3332275132275 12.5473298338489 11.313298062837 1.05359306808101
33.3234920634921 19.9814814814815 12.2498594004295 10.5435461059563 1.02299082054188
34.2752380952381 17.3443915343915 11.9751535118237 9.35684776987993 0.971134205268594
30.8575661375661 18.6824338624339 11.7516868110527 25.6847166873074 1.40967647050906
32.2039682539683 18.4243915343915 11.4803777742404 22.2906074117806 1.34812385134958
28.6325925925926 20.2758201058201 11.2172521186912 16.5773035946324 1.21951651096553
26.3175661375661 20.8135978835979 10.916630506589 538.028060330839 2.73080500718355
28.0128571428571 21.347671957672 10.6129720574851 34.0007542867758 1.53148982902378
27.9692592592593 24.7343915343915 10.3258073450187 16.6434508361855 1.22124598686146
27.622328042328 22.1596825396825 10.0176943051473 8.8293652082485 0.945934399597921
21.8801058201058 25.3469841269841 9.69296250566748 20.7219586474305 1.31643289850598
22.7759259259259 21.1579894179894 9.43005205130366 17.3487220163284 1.23926999156629
20.5847619047619 24.8537037037037 9.14490782966352 20.9694211696378 1.3215885136433
19.2474074074074 27.8750264550265 8.88128376793436 11.6115697040031 1.06489467375204
18.6953968253968 27.9833862433862 8.60743768264561 11.3739389008472 1.05591470926821
16.9751322751323 29.4448148148148 8.3007057247439 3.83450458281138 0.58372058696639
16.5005291005291 23.6078835978836 8.00387968317409 13.6407824772166 1.13484246728441
14.851746031746 23.646455026455 7.69540917774883 12.3209865247936 1.09064900741574
16.39 30.8208994708995 7.43431690227613 48.577506137397 1.6864361093383
13.134708994709 28.6149206349206 7.16931556605968 2.03413016802962 0.308400090695777
13.0273544973545 24.7832275132275 6.93630903262389 13.7969772496924 1.13978709591081
12.0882010582011 28.6395767195767 6.66726442061326 7.09142921414282 0.850739896347025
11.3939682539683 30.370582010582 6.40570031894593 3.59197039788022 0.555344839440513
10.1305291005291 28.1548677248677 6.15045527999509 11.5779657687387 1.06363601223019
11.7968253968254 28.1229100529101 5.91356525058707 10.5799108046182 1.02448611121369
10.6937037037037 29.1173544973545 5.68321022796235 5.03872439191397 0.702329223021041
9.37661375661376 30.6275661375661 5.47738550333513 2.33008263284825 0.367389961081742
7.54375661375661 29.5347619047619 5.27664315594421 0.918785749171327 -0.0367384838141148
9.66989417989418 29.3530687830688 5.07133505618857 771.095760526137 2.8871083717081
7.52634920634921 33.9008465608466 4.87083114614037 2.25999930175373 0.354127521119197
6.76899470899471 31.675291005291 4.68567414142321 7.65435595805294 0.883914328566356
6.49798941798942 32.8605291005291 4.51517191445754 6.16631826567917 0.790032979410219
6.22328042328042 31.0902116402116 4.34482483421608 2.37551765741565 0.375776544627245
6.5931746031746 28.3566666666667 4.16244637474837 1.99605555355871 0.300194381350106
6.40333333333333 29.6317989417989 4.00809390793755 3.29848106588745 0.518327161763438
5.65835978835979 34.0612698412698 3.84865938620788 0.740186591682961 -0.130600116632707
6.65328042328042 29.0287830687831 3.6847410427937 9.49495843686519 0.977497641925063
5.65460317460318 31.8010052910053 3.51575063285407 1.79146941353314 0.253233639368113
6.47486772486773 27.9137037037037 3.37062166223849 1.54490815811929 0.188930776975633
4.60227513227513 30.6367195767196 3.21582193430341 0.9894286997646 -0.00457160522853579
5.38698412698413 30.8133333333333 3.09117866904343 1.24328810895279 0.0946067097098896
6.01878306878307 30.9410052910053 2.97563201032462 2.00420700797835 0.301964244969101
4.48751322751323 32.4731746031746 2.84415981924834 6.31528353994874 0.800399730857345
5.39195767195767 34.2014285714286 2.71834674851519 0.99614588825739 -0.00163345802826454
4.72582010582011 33.798835978836 2.59656701516789 0.64760161202696 -0.188625022054425
4.23084656084656 31.6425925925926 2.47854452243189 1.97135814027408 0.294787560186325
3.98597883597884 33.7261904761905 2.36328565526747 1.14664858580468 0.0594682132229427
4.62661375661376 32.9456084656085 2.2604252593157 1.53512089606412 0.186170872998638
4.24470899470899 33.7885714285714 2.15774629188667 0.937532394660101 -0.0279673964421457
3.9873544973545 32.3748148148148 2.05292635757735 0.650068122487313 -0.186974327622482
4.50994708994709 30.8091005291005 1.94138496360187 0.662820089242251 -0.178538819849784
4.36195767195767 32.8937566137566 1.82656406378825 33.344398198262 1.52302418610118
3.94973544973545 33.0473015873016 1.70851116290102 1.28896341158837 0.110274281686644
3.92497354497355 33.0168783068783 1.60358451049378 1.75263739156989 0.24371685166964
4.5573544973545 34.1755026455026 1.49185014144726 1.69143700195253 0.228281502312023
4.58100529100529 31.1451322751323 1.37822163001109 0.286842179905656 -0.542205606672731
4.02010582010582 38.3311111111111 1.25592678685655 0.188402195446619 -0.72468358728949
3.55195767195767 35.6927513227513 1.15121460654237 1.38929787802741 0.142826631258007
3.84798941798942 32.6371428571429 1.03436635933154 0.453006674355836 -0.343799540525381
8.41846560846561 28.9820634920635 0.923023419823596 0.706030489968449 -0.151115035723508
3.61878306878307 29.2078306878307 0.82503244925027 0.351205752080794 -0.454314739258652
3.97703703703704 31.5796296296296 0.722679229270558 2.29346427061403 0.360510914505907
3.3589417989418 32.8325925925926 0.621730823821232 0.470707105428035 -0.327156991400181
4.02460317460317 32.6833862433862 0.509624024728872 0.201123376481014 -0.696321567915397
3.51835978835979 30.7824338624339 0.398093779144857 1.94567033527105 0.289091577961799
3.51465608465608 31.587671957672 0.27071478342267 0.194414034271231 -0.711049058674164
3.60010582010582 32.2671957671958 0.137988441397634 0.488919114202663 -0.310674165353871
2.28925925925926 19.1280423280423 0.0219707562451187 9.96778280140603 0.998602923074939
0.542275132275133 1.88259259259259 0 15.883983189654 1.20096215292679
0.716560846560847 3.70449735449735 -1.19895193271417e-05 25.4437410007533 1.40558267299508
4.40544973544973 32.3246031746032 -0.0784763714689397 1.37102720437345 0.137077747710581
3.63222222222222 29.907037037037 -0.227152181799527 0.922133753430706 -0.0351589868005822
3.98513227513227 29.4553968253968 -0.38026588788845 0.798275498385921 -0.0977927997255351
3.42206349206349 34.8513756613757 -0.519136338033992 0.245233483588666 -0.610243174396939
3.61280423280423 31.6734920634921 -0.672163370033091 0.332793081618456 -0.477695230515156
3.42936507936508 35.272380952381 -0.852837802692177 0.24255965397628 -0.61500242602508
3.54031746031746 34.2396296296296 -1.04657527514053 1.96860198905661 0.294179980077407
3.48047619047619 30.6293650793651 -1.25791403417223 4.11203737633038 0.614067614933143
3.63116402116402 33.5071957671958 -1.47102756955247 1.24111894293923 0.0938483949746485
3.62984126984127 33.517671957672 -1.72317262141399 0.173407126149449 -0.760682683502344
3.63190476190476 32.0691005291005 -1.9954231974541 0.202895383236509 -0.692513839218356
3.72216931216931 32.4741798941799 -2.3177020284951 0.294325939109702 -0.53102393103305
3.40978835978836 31.6399470899471 -2.67224089509756 0.168233454828475 -0.773829563147632
3.50666666666667 32.8754497354497 -3.1699753619975 0.149470944462589 -0.825152763992497
5.99523809523809 32.6510052910053 -3.8859926276094 1.51447967281834 0.180292123859207
4.56248677248677 33.3777777777778 -5.08235150433346 22.4783360829483 1.3517660922986
5.35566137566138 32.4855555555555 -8.49547603326594 2.13239869872087 0.328888774827361
